id,user_id,name,title,hospital,department,expertise_areas_full,bio_full,avatar_url,is_featured,sort_order,contact_info,created_at,updated_at,expertise_areas,bio
612ac2e4-9caf-44c7-8f26-c50a67676560,,彭田玉,副主任医师,中山大学附属第一医院,产科,"妇产科常见病多发病诊治, 妇产科疑难急危重病例诊治, 妇科手术（腹式全子宫切除术、卵巢癌根治术、阴式全子宫切除及阴道前后壁修补术、非脱垂阴式全子宫切除）, 计划生育手术, 宫腔镜腹腔镜下手术, B超检查, 高危妊娠诊治, 产程处理及并发症处理, 内科疾病合并妊娠处理, 产科手术",该医生1989年毕业于湖南医科大学医疗系，获学士学位。毕业后分配至湖南湘潭市中心医院工作，1992年调入广州市东山区人民医院从事妇产科临床工作，1996年聘为妇产科主治医师。曾先后在中山大学附属第一医院进修妇产科B超、妇产科临床及妇科腹腔镜，在佛山市第一人民医院进修宫腔镜技术，并在中山大学完成妇产科专业研究生课程学习。2002年获得妇产科副主任医师资格，2004年正式聘任。2008年参加院本部妇产科住院总工作，2009年起一直在院本部产科工作，2010年起参加院本部三值值班。2012年7月起参加顺德容奇医院的临床工作。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/025400.jpg?itok=QCbSIst6,TRUE,0,,,,妇产科临床诊治及宫腔镜腹腔镜手术,1989年毕业于湖南医科大学医疗系，学士学位。先后在湖南湘潭市中心医院、广州市东山区人民医院工作，1996年聘为妇产科主治医师，2002年获得妇产科副主任医师资格。曾在中山大学附属第一医院、佛山市第一人民医院进修学习，并在中山大学完成研究生课程。2009年起在院本部产科工作，2012年起参加顺德容奇医院临床工作。
57179fae-fcdd-4da1-af3d-b1aa48757457,,王冬昱,副主任医师,中山大学附属第一医院,产科,"围产医学, 母胎医学, 高危妊娠, 母胎监护, 妊娠期糖尿病, 妊娠期高血压疾病, 产前产后出血, 妊娠合并内外科疾病, 妊娠期内分泌疾病",该医生于2002年毕业于中山大学临床医学专业本科，2015年获得中山大学妇产科学博士学位，从事妇产科临床工作近20年。教育经历包括中山大学临床医学学士、广州医科大学妇产科学硕士和中山大学妇产科学博士。工作经历方面，自2015年7月起在中山大学附属第一医院妇产科担任主治医师和副主任医师，此前于2002年7月至2012年8月在广州市第一人民医院妇产科担任住院医师和主治医师。社会兼职包括担任广东省临床医学学会产科学专业委员会委员兼秘书、广东省医学会围产医学分会营养学组成员以及广东省营养学会妇幼营养专业委员会委员。学术成就方面，作为第一及通讯作者发表了多篇SCI论著，主要研究领域涉及妊娠期糖尿病、高危妊娠和产后出血等，并曾获得广东省科技进步三等奖和广州市科技进步二等奖各一项。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/113350.jpg?itok=RVX3NqDi,TRUE,0,,,,围产医学、母胎医学及高危妊娠诊治,中山大学妇产科学博士，现任中山大学附属第一医院妇产科副主任医师，从事妇产科临床工作近20年。拥有中山大学临床医学学士、广州医科大学妇产科学硕士和中山大学妇产科学博士学位。曾在广州市第一人民医院妇产科工作，现任广东省临床医学学会产科学专业委员会委员兼秘书等社会职务。发表多篇SCI论著，研究方向包括妊娠期糖尿病和高危妊娠，曾获广东省科技进步三等奖和广州市科技进步二等奖。
17385737-8d42-48e6-8065-27bc9825e43d,,王晶,副主任医师,中山大学附属第一医院,产科,"围产医学保健, 妊娠期高血压, 妊娠期糖尿病, 多胎妊娠, 高龄/高危妊娠, 早产, 母胎监护, 妊娠合并内外科疾病诊治, 子痫前期, 胎儿生长受限, 高龄孕产妇围产期保健",该医生现任中山大学附属第一医院副主任医师，曾在该院担任住院医师和主治医师。师从著名妇产科专家王子莲教授和何勉教授，从事产科危重症患者的临床诊疗及围手术期救治研究。2021年至2022年派驻香港中文大学威尔斯亲王医院担任访问学者，师从潘昭颐教授，从事子痫前期的临床研究工作。担任《中山大学学报》及多种SCI杂志审稿人，年主刀手术量曾获院区前十表彰。主持国家自然科学基金、广东省自然科学基金等多个科研项目，参与国家、省部级科研项目十余项。以第一/通讯作者发表高水平SCI论文多篇，包括IF＞10的论文4篇，中文核心期刊论文8篇，并获得国家发明专利授权3项，荣获多项政府发明转化奖励。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2025-04/%E4%BA%A7%E7%A7%91_%E7%8E%8B%E6%99%B6_%E5%89%AF%E9%AB%98.jpg?itok=1KuLRvTj,TRUE,0,,,,围产医学保健、产科危重症诊疗,现任中山大学附属第一医院副主任医师，从事产科危重症临床诊疗及研究。师从王子莲教授和何勉教授，曾赴香港中文大学威尔斯亲王医院担任访问学者。主持多项国家级和省级科研项目，发表高水平SCI论文多篇，获得国家发明专利3项及多项政府奖励。
35b4702b-4930-4281-bad5-6a99c418a449,,吴艳欣,"副主任医师, 硕士研究生导师",中山大学附属第一医院,产科,"妇产科常见疾病诊治, 妊娠及妊娠并发症诊治, 母胎监护技术, 产程管理, 妊娠期糖尿病, 妊娠合并肥胖, 妊娠期高血压疾病, 胎儿生长受限, 剖宫产术后再次妊娠, 妊娠合并子宫肌瘤, 孕期体重管理, 妊娠合并内外科疾病, 产科手术, 助产技术",该医生于2017年获得中山大学妇产科学博士学位，2010年至今在中山大学附属第一医院妇产科工作，2018年公派赴美国哈佛大学医学院参与博士后培训，现任副主任医师、硕士研究生导师。担任肝病专科医师分会妊娠肝病专业组委员，以第一作者或通讯作者在妇产科相关权威杂志发表SCI论文及中文核心期刊论文近20篇，主持或参与国家自然科学基金及省市级课题多项。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2022-06/%E4%BA%A7%E7%A7%91%20%E5%90%B4%E8%89%B3%E6%AC%A3%20%E5%89%AF%E9%AB%98.jpg?itok=OgU154tw,TRUE,0,,,,妇产科疾病诊治、妊娠并发症管理及产科手术,中山大学妇产科学博士，现任中山大学附属第一医院妇产科副主任医师、硕士研究生导师。2018年公派赴美国哈佛大学医学院参与博士后培训，担任肝病专科医师分会妊娠肝病专业组委员，发表SCI及核心期刊论文近20篇，主持或参与多项国家级及省市级课题。
fe572bc9-4b05-4ff9-8443-ca0aa13822c9,,祝彩霞,副主任医师,中山大学附属第一医院,产科,"高危妊娠监护, 围生期并发症, 病理产科, 子痫前期, 胎儿医学, 产科相关疾病综合治疗, 母胎监护, 产程管理, 妊娠合并内外科疾病, 胎儿生长受限, 高危妊娠孕前咨询和诊断, 孕期用药咨询, 遗传病生育指导",该医生于2006年至2014年在华中科技大学同济医学院攻读临床医学博士学位，2014年至今在中山大学附属第一医院妇产科工作，2018年至2020年在德国慕尼黑工业大学从事博士后研究。现任广东省健康管理学会母胎医学专委会副秘书长，曾获林芝市人民医院优秀援藏工作者、中山大学附属第一医院优秀教师、十佳优秀教师、优秀住培轮科导师以及中山大学叶任高-李幼姬夫妇优秀临床医学中青年教师奖等荣誉。主持国家自然科学基金青年科学基金项目、广东省自然科学基金面上基金项目和区域联合基金项目，近5年发表SCI论文8篇。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2025-04/%E4%BA%A7%E7%A7%91-%E7%A5%9D%E5%BD%A9%E9%9C%9E-%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88.jpeg?itok=-a1M8qWg,TRUE,0,,,,高危妊娠监护、子痫前期和胎儿医学,华中科技大学同济医学院临床医学博士，现任中山大学附属第一医院妇产科医生，德国慕尼黑工业大学博士后，广东省健康管理学会母胎医学专委会副秘书长。主持多项国家级和省级科研项目，近5年发表SCI论文8篇，多次获得优秀教师和援藏工作者等荣誉。
ee50fa3f-e0d0-4bc0-bcd6-1f56e1e11f3a,,张颖,副主任医师,中山大学附属第一医院,产科,"围产医学, 母胎监护, 妊娠合并内、外科疾病, 妊娠各种并发症, 肿瘤性疾病, 血管和血栓性疾病, 神经科疾病, 子宫肌瘤合并妊娠, 宫颈机能不全, 甲状腺疾病, 糖尿病, 产科手术, 剖宫产, 分娩及助产",该医生1993年毕业于中山医科大学本科，2001年获得中山医科大学硕士学位，2008年赴香港大学玛丽医院进修。长期在中山大学附属第一医院妇产科工作，从事临床、教学和科研工作近30年。担任广东省医师协会围产分会委员，在国内外期刊发表文章30余篇，参编专著2部，曾获多年优秀教师和先进工作者称号。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/034203.jpg?itok=net9_4kk,TRUE,0,,,,围产医学、母胎监护及妊娠合并症处理,1993年中山医科大学本科毕业，2001年获硕士学位，2008年香港大学玛丽医院进修。长期在中山大学附属第一医院妇产科工作近30年，担任广东省医师协会围产分会委员，发表文章30余篇，参编专著2部，获多年优秀教师和先进工作者称号。
6cf6aac4-48c3-4692-9e84-29a10a33cf27,,陈明晖,主任医师,中山大学附属第一医院,生殖医学中心,"不孕症诊治, 月经病诊治, 辅助生殖技术应用, 女性生殖系统生物钟研究, 多囊卵巢综合征发病机制研究, 子宫腺肌症助孕治疗, 不孕症合并妇科肿瘤助孕治疗",该医生于2005年在中山大学中山医学院获得临床医学硕士学位，2012年在中山大学获得妇产科专业博士学位。自2005年起在中山大学附属第一医院妇产科从事临床工作，2017年开始担任副主任医师。以第一作者在BJOG、Fertility and sterility等杂志发表多篇论著，主持及参与多项国家、省级基金项目。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/041056.jpg?itok=bv-FdhN7,TRUE,0,,,,不孕症、辅助生殖技术及妇科内分泌疾病诊治,中山大学妇产科博士，自2005年起在中山大学附属第一医院妇产科工作，2017年晋升副主任医师。发表多篇SCI论文，主持参与多项国家级、省级科研项目。
f2d4cfbb-5436-4125-8c83-f77f93e5edbb,,麦庆云,主任医师,中山大学附属第一医院,生殖医学中心,"卵巢低储备妇女辅助生殖助孕治疗措施的个体化制定, 多囊卵巢综合征患者的辅助生育与内分泌调节的综合治疗, 提高反复胚胎种植失败患者的成功率, 改善子宫内膜容受性",该医生于2000年至2005年在中山大学附属第一医院攻读生殖内分泌博士学位，随后在该院生殖中心工作，历任主治医师、副教授、副主任医师，自2017年12月起担任主任医师。2013年至2015年在美国西南医学中心从事生殖生理博士后研究。现任广东省医师协会生殖医学会常委，并担任《生殖医学杂志》和《中国计划生育与妇产科杂志》编委。在学术研究方面，发表了多篇高水平论文，包括在《Cell Research》、《Human Reproduction》、《American Journal of Obstetrics and Gynecology》等期刊上发表的关于人类胚胎干细胞、辅助生殖技术和卵巢功能调节的研究成果。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/025502.jpg?itok=Y0SHvUfW,TRUE,0,,,,辅助生殖技术、卵巢功能调节与子宫内膜容受性,中山大学附属第一医院生殖内分泌博士，美国西南医学中心博士后，现任中山大学附属第一医院生殖中心主任医师。长期从事生殖医学临床与科研工作，在辅助生殖技术领域有深入研究，发表多篇高水平学术论文，包括在《Cell Research》等顶级期刊上的研究成果。担任广东省医师协会生殖医学会常委及多个专业期刊编委。
b281badf-2ad8-4f87-862d-866f2df69583,,王琼,"主任医师, 教授",中山大学附属第一医院,生殖医学中心,"反复妊娠丢失, 复发性流产, 反复胚胎种植失败, 生殖内分泌疾病",该医生长期从事生殖医学临床、教学及科研工作，历任妇产科各区区长，具有临床医学博士后经历。曾任英国谢菲尔德大学妇产科学系研究助理及美国哈佛医学院附属布莱根妇女医院生殖医学中心副研究员。现任中山大学附属第一医院妇产科副主任、临床教学主任。担任中国女医师协会生殖医学分会主任委员、广东省健康管理学会生殖医学分会主任委员、广东省女医师协会女性内分泌专业委员会主任委员、广东省医学会生殖免疫与优生分会后任主任委员、广东省生殖医学分会常委兼临床学组组长，并担任《中华生殖与避孕杂志》、《现代妇产科进展》、《妇产与遗传》杂志编委。在国内外专业杂志发表论著70余篇，其中第一作者和通讯作者论著50余篇，副主编高等教育出版社教材，参编专著十余部。获得国家自然科学基金、国家留学基金委、省自然科学基金等项目资助，参与获得两项省科技进步二等奖。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/044153.jpg?itok=inK1Xrkk,TRUE,0,,,,反复妊娠丢失与生殖内分泌疾病诊治,中山大学附属第一医院妇产科副主任、临床教学主任，具有临床医学博士后经历，曾任英国谢菲尔德大学和美国哈佛医学院附属布莱根妇女医院研究员。担任多个国家级和省级生殖医学分会主任委员，发表论著70余篇，获得多项国家级和省部级基金资助及科技进步奖。
c4344282-3724-456d-9b48-89b0b773dade,,徐艳文,"主任医师, 教授",中山大学附属第一医院,生殖医学中心,"生殖内分泌, 月经病, 不孕症, 辅助生殖技术",该医生于1996年毕业于中山医科大学七年制硕士专业，2000年获中山医科大学生殖内分泌博士学位，此后一直在中山大学附属第一医院妇产科工作。2001年至2002年曾在美国纽约大学做访问学者。在学术任职方面，担任中华医学会生殖医学分会青年委员会副主任委员、中华医学会生殖医学分会实验室学组副组长以及广东省医学会生殖医学分会委员。学术成果丰硕，在国内核心期刊发表文章二十余篇，发表SCI文章十篇，并参与编写《临床内分泌学》、《现代辅助生育技术》、《临床遗传咨询》和《主治医生丛书》等专著。此外，2001年获得广东省科技进步三等奖，2010年获得中华医学论文（妇产科领域）三等奖。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/081620.jpg?itok=4OsF7Nl1,TRUE,0,,,,生殖内分泌与不孕症诊治,中山医科大学生殖内分泌博士，长期在中山大学附属第一医院妇产科工作，曾赴美国纽约大学访问学者。担任中华医学会生殖医学分会青年委员会副主任委员等学术职务，发表SCI论文十余篇，获广东省科技进步三等奖等荣誉。
f41c7ae4-0422-49fc-84c3-b8099d893288,,周灿权,"主任医师, 教授",中山大学附属第一医院,生殖医学中心,"辅助生殖技术, 体外受精-胚胎移植技术, 单精子卵母细胞浆内显微注射技术, 胚胎植入前遗传学诊断技术, 经阴道超声引导下减胎术, 生殖内分泌疾病诊治, 多囊卵巢综合征诊治, 生殖中心建设和管理, 生殖力保存和保护, 人胚胎干细胞建系, 核移植技术",该医生于1977年至1983年在中山医学院获得学士学位，1985年至1988年在中山医科大学攻读生殖生理学硕士学位，1996年在澳大利亚新南威尔士大学进修，2005年至2006年作为德国波恩大学访问学者。1996年至2001年担任中山大学附属第一医院副教授，1997年至2004年任妇产科学科主任，1998年至2009年任生殖医学专科主任，2002年至今任教授，2005年至今任妇产科学首席专家和学术带头人，2009年至今任副院长。现任中华医学会第二届生殖医学分会主任委员、广东省医学会生殖医学分会主任委员、中华医学会第五届全国计划生育专科学会委员、广东省医学会妇产科分会委员，同时担任国家重点实验室评选专家、生殖医学国家重点实验室建设期学术委员会委员、广东省医学重点专科（生殖医学）学科带头人，以及《中国实用妇科与产科杂志》副主编、《中华妇产科杂志》和《生殖医学》杂志编委。在国内核心期刊发表文章一百余篇，SCI文章三十余篇，主编或参编《现代辅助生殖技术》、《实用计划生育学》、《临床生殖内分泌学》等多部专著，并参与全国高校教材《妇产科学》和《生理学》的编写工作。曾获卫生部科学技术进步二等奖、广东省科学技术奖二等奖等多项奖励。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/%E5%91%A8%E7%81%BF%E6%9D%83.jpg?itok=r-qNK-oW,TRUE,0,,,,辅助生殖技术、生殖内分泌疾病诊治,中山医学院学士、中山医科大学生殖生理学硕士，澳大利亚新南威尔士大学进修，德国波恩大学访问学者。现任中山大学附属第一医院副院长、教授、妇产科学首席专家，曾任生殖医学专科主任。中华医学会生殖医学分会主任委员，广东省医学会生殖医学分会主任委员。发表核心期刊文章百余篇、SCI文章三十余篇，主编多部专著，获卫生部科技进步二等奖等多项奖励。
f426eb72-52be-4661-a27f-e573894b2e17,,钟依平,主任医师,中山大学附属第一医院,生殖医学中心,"体外受精与胚胎移植, 宫腔内人工授精, 女性不孕症诊治, 生殖内分泌, 生殖免疫, 自身免疫抗体异常, 反复胚胎移植失败及疑难复杂患者诊治, 试管婴儿妊娠率提高",该医生1987年毕业于中山医科大学本科，2001年于中山医科大学研究生毕业。自2002年起在中山大学附属第一医院生殖医学中心出教授门诊至今，长期从事生殖医学（人类辅助生殖技术）的临床、科研和教学工作。主持过多项基金项目，担任《American Journal of Reproductive Immunology》及中山大学学报（医学版）等杂志审校人，是广东省人类辅助生殖技术管理专家成员。社会兼职包括国家妇幼健康研究会生殖免疫学专业委员会常委、广东省医疗行业协会生殖医学管理委员会副主任委员、广东省保健协会生殖健康分会副主任委员、广东省医学会生殖免疫与优生学分会第二届委员会常委、广东省免疫学会生殖免疫学专业委员会常委。在国内外期刊发表论文50多篇，其中SCI论文20篇，参与编写《现代辅助生育技术》、《临床内分泌学》等6部专著。2017年被评为“首届南粤好医生”和“第三届羊城好医生”，2010年其研究成果“低剂量GnRH-a可控性超排卵方案在体外授精-胚胎移植中的应用”获广东省科学技术奖三等奖。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/041108.jpg?itok=v45jiUCZ,TRUE,0,,,,生殖医学、辅助生殖技术、不孕不育诊治,中山医科大学研究生毕业，自2002年起在中山大学附属第一医院生殖医学中心工作，长期从事生殖医学临床、科研和教学。主持多项基金项目，担任多个学术期刊审校人及省级专家成员，兼任多个生殖医学相关学会常委或副主任委员。发表论文50余篇，其中SCI论文20篇，参与编写6部专著，曾获“南粤好医生”、“羊城好医生”称号及广东省科学技术奖三等奖。
a3aebf79-32d2-4c05-a8f2-5cd89722bf35,,高军,副主任医师,中山大学附属第一医院,生殖医学中心,"PCOS患者促排卵治疗, 卵巢储备功能低下患者的助孕治疗, 促排卵剂量的调整, 促排卵方案适应症的掌握, 生殖内分泌, 月经病, 不孕症",该医生本科及硕士均就读于南京东南大学医学院，2007年博士毕业于中山大学附属第一医院，专业为生殖内分泌。2010年晋升为主治医师和讲师，2014年12月晋升为副主任医师。社会兼职方面，担任广东省医学会生殖医学分会临床学组秘书。学术成就方面，发表SCI论著6篇，国内核心期刊中文论著5篇，并作为编者参与《辅助生殖技术疑难病例讨论》的编著。教学方面，获得“我最喜爱的见习带教老师”、“实习生心目中最喜爱老师”和“2013中山大学医科优秀临床带教老师”等称号。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/114329.jpg?itok=DdVWMvpa,TRUE,0,,,,生殖内分泌、不孕症及辅助生殖技术,南京东南大学医学院本科及硕士毕业，2007年中山大学附属第一医院生殖内分泌博士毕业。2010年晋升主治医师和讲师，2014年晋升副主任医师。担任广东省医学会生殖医学分会临床学组秘书，发表SCI论文6篇、核心期刊论文5篇，参与编著《辅助生殖技术疑难病例讨论》，多次获得教学奖项。
7ab358d8-64bc-4b01-8f27-b6a7711d0998,,古芳,副主任医师,中山大学附属第一医院,生殖医学中心,"月经病诊治, 复发性子宫内膜息肉诊治, 不孕症诊治, 辅助生殖技术治疗",该医生于2010年从中山大学临床医学（本硕连读）专业毕业，2017年获博士学位，毕业后一直在妇产科和生殖中心工作。曾赴美国印第安纳大学、香港中文大学及比利时布鲁塞尔生殖中心进修学习。担任全国妇幼健康研究会生殖内分泌专业委员会委员、广东省医师协会生殖医学分会青年组副组长、广东省临床医学会生殖医学青委会副主任委员、《Human Reproduction Update 中文版》青年编委。以第一作者身份在Fertility & Sterility及Human Reproduction等权威杂志上发表论文8篇。曾获2011年中山大学医科青年教师授课大赛（全英组）一等奖、2011年中山大学青年教师授课大赛总决赛全英组二等奖、2019年中山一院十佳优秀教师。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/%E7%94%9F%E6%AE%96%E4%B8%AD%E5%BF%83-%E5%8F%A4%E8%8A%B3-%E5%89%AF%E9%AB%98.jpg?itok=sdwz0hO0,TRUE,0,,,,月经病、子宫内膜息肉、不孕症及辅助生殖技术,中山大学临床医学博士，长期在妇产科和生殖中心工作，曾赴美国、香港、比利时进修。担任多个生殖医学专业委员会委员，发表SCI论文8篇，多次获得教学奖项。
c4640e4a-5859-44e5-8529-0cf145b8f2ff,,黄珈,副主任医师,中山大学附属第一医院,生殖医学中心,"不孕症诊疗, 月经病诊疗, 辅助生殖技术应用, 人工授精, 体外受精-胚胎移植, 子宫内膜异位症助孕治疗, 卵巢低储备助孕治疗, 反复种植失败助孕治疗, 生殖内分泌",该医生毕业于中山大学医学院临床医学系七年制，长期从事妇产科及生殖医学的医教研工作。2011年赴英国伦敦帝国理工大学生殖与发育研究所做访问学者，2016年赴美国约翰·霍普金斯大学进行博士后研究。主持及参与国家自然科学基金和省市级科研项目多项，以第一及通讯作者发表SCI等论著多篇。现任中国女医师协会生殖医学专委会秘书长及常务委员、广东省女医师协会女性内分泌专业委员会委员。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2025-07/%E7%94%9F%E6%AE%96%E5%8C%BB%E5%AD%A6%E4%B8%AD%E5%BF%83_%E9%BB%84%E7%8F%88_%E5%89%AF%E9%AB%98_%E7%99%BD%E5%BA%95.jpg?itok=yzyQmzXP,TRUE,0,,,,生殖医学、不孕症诊疗及辅助生殖技术,中山大学医学院临床医学系七年制毕业，长期从事妇产科及生殖医学医教研工作。曾赴英国帝国理工学院和美国约翰·霍普金斯大学访学及博士后研究，主持参与多项国家级科研项目，发表多篇SCI论文。现任中国女医师协会生殖医学专委会秘书长及常务委员。
b28911b1-aa27-41b0-994c-b44a612db113,,胡晓坤,"副主任医师, 硕士生导师",中山大学附属第一医院,生殖医学中心,"生育力保护和卵巢早衰的早期临床干预和助孕技术, 多囊卵巢综合征的内分泌治疗和辅助生育, 子宫内膜异位症所致不孕症的个体化综合治疗",该医生于2005年至2013年在中山大学临床医学八年制专业完成学士和博士教育。自2013年起在中山大学附属第一医院工作，历任住院医师、主治医师，2022年至今担任该院生殖医学中心副主任医师。作为中山大学硕士生导师，主持广东省自然科学基金面上项目1项，参与多项国家自然科学基金，以第一作者或共同第一作者发表SCI论文7篇、中文核心期刊2篇。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2022-06/%E7%94%9F%E6%AE%96%E5%8C%BB%E5%AD%A6%E4%B8%AD%E5%BF%83%20%E8%83%A1%E6%99%93%E5%9D%A4%20%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88.jpg?itok=9LwqsKtH,TRUE,0,,,,不孕不育症诊治、辅助生殖技术,中山大学临床医学博士，现任中山大学附属第一医院生殖医学中心副主任医师、中山大学硕士生导师。主持省级科研项目，参与国家级项目，发表多篇SCI论文，专注于生殖医学临床与研究工作。
516a2f33-33b4-477c-896f-42cada5c82c5,,罗璐,副主任医师,中山大学附属第一医院,生殖医学中心,"妇科生殖内分泌, 辅助生殖技术, 不孕症, 多囊卵巢综合征, 自然流产, 月经失调疾病, 体外受精-胚胎移植技术",该医生为中山大学医学博士，毕业后一直就职于中山大学附属第一医院妇产科生殖医学中心。担任广东省免疫学会生殖免疫学专业委员会委员、广东省医学会生殖免疫与优生学分会委员、广东省女医师协会女性内分泌专业委员会委员及秘书等社会职务。同时担任国内核心期刊《中华生殖与避孕》杂志通讯编委及欧洲妇产科杂志《European journal of obstetrics and gynecology》审稿专家。以第一作者或通讯作者身份发表SCI论著7篇、核心期刊论著12篇，主持国家自然科学基金一项及中华医学会专项发展基金项目一项。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/035226-1.jpg?itok=F-VkvbYG,TRUE,0,,,,妇科生殖内分泌疾病与辅助生殖技术,中山大学医学博士，现任中山大学附属第一医院妇产科生殖医学中心副主任医师。担任多个省级专业委员会委员及期刊编委、审稿专家，发表SCI及核心期刊论文19篇，主持国家级及学会基金项目各一项。
9dd6702d-370f-45f4-a4de-86398d865f80,,李宇彬,副主任医师,中山大学附属第一医院,生殖医学中心,不孕症、辅助生殖技术、女性生殖力保存、复发性流产、生殖内分泌治疗、生殖伦理,该医生于1997年至2002年在中山大学（北校区）临床医学系本科学习，获学士学位；2002年至2007年在中山大学附属第一医院生殖专科硕博连读，获博士学位。2007年7月就职于中山大学附属第一医院生殖中心，2010年12月获聘主治医师，2015年12月获聘副主任医师。社会兼职包括广东省医学会生殖医学分会伦理学组副组长、广东省人类辅助生殖技术质量控制中心伦理学专业组员、广东省健康管理学会妇科肿瘤多学科协作专业委员会第1届委员会委员、华医学会计划生育学分会肿瘤生殖专科学组委员、中国优生科学协会生殖医学和生殖伦理学分会青年委员。长期从事辅助生殖技术与不孕症临床研究，曾主持国家自然科学基金、广东省自然科学基金以及校级基金等多项，并参与973、863、行业基金等省部级科研基金多项，发表第一作者/通讯作者专业学术论著30余篇，是我国最早进行人类卵巢组织超低温冷冻生殖力保存的研究者之一。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/084318.jpg?itok=KxG5Eoqc,TRUE,0,,,,不孕症与辅助生殖技术,中山大学医学博士，现任中山大学附属第一医院生殖中心副主任医师。长期从事辅助生殖技术与不孕症临床研究，主持多项国家级和省级科研基金，发表学术论著30余篇，是我国最早进行人类卵巢组织超低温冷冻生殖力保存的研究者之一。
b060b74b-6463-4990-bfca-be861cd1fc5a,,苗本郁,副主任医师,中山大学附属第一医院,生殖医学中心,"辅助生殖技术, 不孕症治疗, 试管婴儿技术, 促排卵方案, B超监测排卵",该医生于1997年毕业于中山医科大学临床医学系七年制（本硕连读），获硕士学位，之后在中山大学附属第一医院妇产科生殖中心工作至今。2000年至2001年间在香港大学玛丽医院生殖中心工作，2006年获临床医学博士学位。在国内核心期刊发表文章二十余篇，发表SCI文章2篇。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2023-12/%E8%8B%97%E6%9C%AC%E9%83%81.png?itok=RVz5Arh1,TRUE,0,,,,辅助生殖技术、不孕症治疗,中山医科大学临床医学硕士，中山大学附属第一医院妇产科生殖中心医生，2006年获临床医学博士学位，曾赴香港大学玛丽医院生殖中心工作，发表多篇学术论文。
46dee256-bbb2-4d01-99be-80d8c7ef2c7c,,王轶子,副主任医师,中山大学附属第一医院,生殖医学中心,"月经病, 生殖内分泌紊乱, 不孕专科, 试管婴儿促排卵方案, 黄体支持个性化定制与优化",该医生2017年自中山大学（硕博连读）毕业，留院后在生殖临床一线工作至今。获得国家自然科学基金、广东省基金资助，发表SCI论文数篇，主要研究领域为生物钟基因的生殖调控。2020年被评为优秀住培医师，2023年被评为住院医师规范化培训优秀指导老师，2024年获得广东省柯麟医学教育基金会临床医学专业优秀中青年教师奖。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2025-04/%E7%94%9F%E6%AE%96%E5%8C%BB%E5%AD%A6%E4%B8%AD%E5%BF%83_%E7%8E%8B%E8%BD%B6%E5%AD%90_%E4%B8%93%E5%AE%B6%E4%BB%8B%E7%BB%8D_%E5%B7%A5%E5%8F%B72n24.jpg?itok=bL8sMxv4,TRUE,0,,,,生殖内分泌紊乱与不孕专科,中山大学硕博连读毕业，留院后在生殖临床一线工作至今。获得国家自然科学基金、广东省基金资助，发表SCI论文数篇，主要研究生物钟基因的生殖调控。曾获优秀住培医师、住院医师规范化培训优秀指导老师、广东省柯麟医学教育基金会临床医学专业优秀中青年教师奖。
